id,movie_genres,movie_id
10908,Sci-Fi,7846
10909,Comedy,7879
10910,Horror,7882
10911,Drama,7883
10912,Horror,7883
10913,Comedy,7884
10914,Comedy,7888
10915,Musical,7888
10916,Western,7889
10917,Drama,7891
10918,Horror,7891
10919,Sci-Fi,7891
10920,Action,7894
10921,Western,7894
10922,Crime,7895
10923,Drama,7895
10924,Thriller,7895
10925,Adventure,7896
10926,Drama,7896
10927,Western,7896
10928,Action,7899
10929,Drama,7900
10930,Horror,7900
10931,Sci-Fi,7900
10932,Comedy,7916
10933,Comedy,7920
10934,Crime,7920
10935,Drama,7924
10936,Film-Noir,7924
10937,Thriller,7924
10938,Action,7925
10939,Adventure,7925
10940,Crime,7926
10941,Drama,7926
10942,Film-Noir,7926
10943,Thriller,7926
10944,Horror,7930
10945,Mystery,7930
10946,Thriller,7930
10947,Documentary,7932
10948,Comedy,7934
10949,Drama,7936
10950,War,7936
10951,Drama,7937
10952,Drama,7938
10953,Drama,7939
10954,Drama,7940
10955,Crime,7943
10956,Film-Noir,7943
10957,Drama,7944
10958,Thriller,7944
10959,Fantasy,7951
10960,Horror,7951
10961,Drama,7976
10962,Documentary,7979
10963,Musical,7979
10964,Action,7980
10965,Drama,7980
10966,War,7980
10967,Crime,7981
10968,Drama,7981
10969,Thriller,7981
10970,Drama,7982
10971,Horror,7982
10972,Mystery,7982
10973,Thriller,7982
10974,Comedy,7983
10975,Horror,7984
10976,Sci-Fi,7984
10977,Sci-Fi,7986
10978,Horror,7987
10979,Comedy,7988
10980,Sci-Fi,7988
10981,Action,7991
10982,Sci-Fi,7991
10983,Comedy,7993
10984,Horror,7993
10985,Fantasy,8008
10986,Musical,8008
10987,Romance,8008
10988,Drama,8010
10989,Documentary,8011
10990,Comedy,8012
10991,Drama,8012
10992,Drama,8014
10993,Adventure,8015
10994,Animation,8015
10995,Children,8015
10996,Fantasy,8015
10997,Action,8016
10998,Crime,8016
10999,Drama,8016
11000,Thriller,8016
11001,Drama,8019
11002,Horror,8019
11003,Mystery,8019
11004,Thriller,8019
11005,Comedy,8024
11006,Drama,8024
11007,Romance,8024
11008,Drama,8025
11009,Comedy,8033
11010,Crime,8033
11011,Romance,8033
11012,Crime,8035
11013,Horror,8035
11014,Thriller,8035
11015,Crime,8042
11016,Drama,8042
11017,Comedy,8043
11018,Drama,8043
11019,Crime,8044
11020,Drama,8044
11021,Film-Noir,8044
11022,Action,8045
11023,Drama,8045
11024,War,8045
11025,Drama,8057
11026,Drama,8092
11027,Horror,8092
11028,Sci-Fi,8092
11029,Action,8093
11030,Drama,8093
11031,Romance,8093
11032,Thriller,8093
11033,Drama,8094
11034,Thriller,8094
11035,Western,8094
11036,Action,8117
11037,Comedy,8117
11038,Action,8118
11039,Adventure,8118
11040,Thriller,8118
11041,War,8118
11042,Drama,8119
11043,Comedy,8121
11044,Drama,8125
11045,Romance,8125
11046,Drama,8126
11047,Drama,8128
11048,Comedy,8131
11049,Romance,8131
11050,Action,8132
11051,Drama,8132
11052,Crime,8136
11053,Horror,8136
11054,Sci-Fi,8136
11055,Horror,8137
11056,Sci-Fi,8137
11057,Horror,8138
11058,Sci-Fi,8138
11059,Action,8142
11060,Crime,8142
11061,Drama,8143
11062,Drama,8147
11063,Sci-Fi,8147
11064,Drama,8153
11065,Drama,8154
11066,Animation,8157
11067,Fantasy,8157
11068,Thriller,8157
11069,Crime,8158
11070,Drama,8158
11071,Action,8167
11072,Adventure,8167
11073,Romance,8167
11074,Children,8169
11075,Comedy,8169
11076,Fantasy,8169
11077,Sci-Fi,8169
11078,Comedy,8183
11079,Drama,8183
11080,Drama,8188
11081,Comedy,8189
11082,Comedy,8190
11083,Drama,8190
11084,War,8190
11085,Drama,8191
11086,Drama,8195
11087,Mystery,8195
11088,Romance,8195
11089,Comedy,8196
11090,Horror,8196
11091,Drama,8197
11092,Romance,8197
11093,War,8197
11094,Drama,8199
11095,Thriller,8199
11096,Crime,8207
11097,Thriller,8207
11098,Horror,8225
11099,Mystery,8228
11100,Comedy,8232
11101,Drama,8232
11102,Action,8235
11103,Comedy,8235
11104,Romance,8235
11105,Drama,8236
11106,Film-Noir,8236
11107,Comedy,8238
11108,Crime,8238
11109,Comedy,8239
11110,Drama,8239
11111,Action,8241
11112,Comedy,8241
11113,Thriller,8241
11114,Action,8253
11115,Adventure,8253
11116,Animation,8253
11117,Comedy,8253
11118,Crime,8253
11119,Mystery,8253
11120,Comedy,8254
11121,Drama,8254
11122,Fantasy,8254
11123,Romance,8254
11124,Drama,8261
11125,Documentary,8264
11126,Drama,8266
11127,Musical,8266
11128,Action,8268
11129,Thriller,8268
11130,Comedy,8270
11131,Drama,8270
11132,Romance,8270
11133,Comedy,8275
11134,Action,8290
11135,Crime,8290
11136,Comedy,8293
11137,Drama,8293
11138,Comedy,8302
11139,Drama,8302
11140,Romance,8302
11141,Drama,8327
11142,Romance,8327
11143,Comedy,8331
11144,Drama,8335
11145,Comedy,8336
11146,Romance,8336
11147,Drama,8337
11148,War,8337
11149,Drama,8338
11150,Drama,8340
11151,Thriller,8340
11152,Adventure,8341
11153,Crime,8341
11154,Drama,8341
11155,Adventure,8360
11156,Animation,8360
11157,Children,8360
11158,Comedy,8360
11159,Musical,8360
11160,Romance,8360
11161,Action,8361
11162,Adventure,8361
11163,Drama,8361
11164,Sci-Fi,8361
11165,Thriller,8361
11166,Comedy,8362
11167,Drama,8362
11168,Romance,8362
11169,Comedy,8363
11170,Drama,8364
11171,Comedy,8366
11172,Drama,8366
11173,Adventure,8368
11174,Fantasy,8368
11175,IMAX,8368
11176,Action,8369
11177,Crime,8369
11178,Horror,8369
11179,Mystery,8369
11180,Thriller,8369
11181,Action,8370
11182,Comedy,8370
11183,Crime,8370
11184,Drama,8370
11185,Action,8371
11186,Sci-Fi,8371
11187,Thriller,8371
11188,Animation,8372
11189,Children,8372
11190,Comedy,8372
11191,Comedy,8373
11192,Fantasy,8373
11193,Thriller,8373
11194,Documentary,8375
11195,Comedy,8376
11196,Drama,8378
11197,Drama,8379
11198,Comedy,8380
11199,Comedy,8382
11200,Comedy,8383
11201,Romance,8383
11202,Comedy,8385
11203,Romance,8385
11204,Comedy,8387
11205,Crime,8387
11206,Comedy,8391
11207,Drama,8391
11208,Comedy,8402
11209,Romance,8402
11210,Drama,8405
11211,Horror,8405
11212,Crime,8410
11213,Drama,8410
11214,Film-Noir,8410
11215,Drama,8424
11216,Romance,8424
11217,Comedy,8425
11218,Animation,8426
11219,Comedy,8426
11220,Drama,8426
11221,Fantasy,8426
11222,Sci-Fi,8426
11223,Comedy,8427
11224,Sci-Fi,8427
11225,Action,8446
11226,Drama,8446
11227,Romance,8446
11228,War,8446
11229,Sci-Fi,8447
11230,Adventure,8450
11231,Romance,8450
11232,Drama,8451
11233,Comedy,8454
11234,Drama,8454
11235,Fantasy,8454
11236,Crime,8456
11237,Drama,8456
11238,Thriller,8456
11239,Drama,8458
11240,Drama,8459
11241,Romance,8459
11242,Drama,8461
11243,War,8461
11244,Drama,8462
11245,Drama,8463
11246,Comedy,8464
11247,Documentary,8464
11248,Drama,8464
11249,Crime,8465
11250,Drama,8465
11251,Film-Noir,8465
11252,Romance,8465
11253,Romance,8477
11254,Sci-Fi,8477
11255,Action,8481
11256,Adventure,8481
11257,Drama,8481
11258,Romance,8481
11259,Thriller,8481
11260,Western,8481
11261,Drama,8482
11262,Fantasy,8482
11263,Horror,8482
11264,Drama,8484
11265,War,8484
11266,Children,8487
11267,Comedy,8487
11268,Musical,8487
11269,Crime,8491
11270,Drama,8491
11271,Film-Noir,8491
11272,Drama,8492
11273,Fantasy,8492
11274,Action,8493
11275,Drama,8493
11276,War,8493
11277,Drama,8494
11278,Crime,8495
11279,Drama,8495
11280,Action,8500
11281,Horror,8500
11282,Sci-Fi,8500
11283,Action,8501
11284,Thriller,8501
11285,Drama,8502
11286,Musical,8502
11287,Romance,8502
11288,Mystery,8506
11289,Thriller,8506
11290,Crime,8507
11291,Drama,8507
11292,Horror,8507
11293,Comedy,8511
11294,Comedy,8512
11295,Drama,8518
11296,Drama,8521
11297,Horror,8521
11298,Adventure,8526
11299,Children,8526
11300,Comedy,8526
11301,Comedy,8528
11302,Comedy,8529
11303,Drama,8529
11304,Romance,8529
11305,Drama,8530
11306,Romance,8530
11307,Action,8531
11308,Comedy,8531
11309,Crime,8531
11310,Drama,8532
11311,Drama,8533
11312,Romance,8533
11313,Adventure,8534
11314,Children,8534
11315,Drama,8534
11316,Drama,8535
11317,Musical,8535
11318,Comedy,8542
11319,Musical,8542
11320,Comedy,8571
11321,Drama,8571
11322,Animation,8574
11323,Children,8574
11324,Comedy,8574
11325,Musical,8574
11326,Comedy,8575
11327,Drama,8575
11328,Documentary,8577
11329,Action,8578
11330,Comedy,8578
11331,Horror,8578
11332,Sci-Fi,8578
11333,Adventure,8580
11334,Comedy,8580
11335,Fantasy,8580
11336,Musical,8580
11337,Documentary,8581
11338,Drama,8581
11339,Documentary,8582
11340,War,8582
11341,Documentary,8587
11342,Drama,8588
11343,Mystery,8588
11344,Romance,8588
11345,Thriller,8588
11346,Adventure,8591
11347,Drama,8591
11348,Sci-Fi,8591
11349,Action,8593
11350,Crime,8593
11351,Drama,8593
11352,Thriller,8593
11353,Comedy,8596
11354,Crime,8596
11355,Crime,8600
11356,Drama,8600
11357,Film-Noir,8600
11358,Thriller,8600
11359,Comedy,8601
11360,Drama,8601
11361,Action,8604
11362,Comedy,8604
11363,Action,8605
11364,Comedy,8605
11365,Adventure,8607
11366,Animation,8607
11367,Drama,8607
11368,Comedy,8609
11369,Comedy,8610
11370,Fantasy,8610
11371,Comedy,8611
11372,Comedy,8614
11373,Romance,8614
11374,Drama,8617
11375,Comedy,8620
11376,Drama,8620
11377,Fantasy,8620
11378,Mystery,8620
11379,Documentary,8622
11380,Comedy,8623
11381,Romance,8623
11382,Horror,8626
11383,Sci-Fi,8626
11384,Comedy,8632
11385,Action,8633
11386,Adventure,8633
11387,Comedy,8633
11388,Sci-Fi,8633
11389,Action,8636
11390,Adventure,8636
11391,Sci-Fi,8636
11392,IMAX,8636
11393,Drama,8638
11394,Romance,8638
11395,Action,8640
11396,Adventure,8640
11397,Drama,8640
11398,War,8640
11399,Comedy,8641
11400,Comedy,8643
11401,Romance,8643
11402,Action,8644
11403,Adventure,8644
11404,Sci-Fi,8644
11405,Thriller,8644
11406,Crime,8645
11407,Drama,8645
11408,Drama,8650
11409,Crime,8656
11410,Drama,8656
11411,Action,8665
11412,Crime,8665
11413,Thriller,8665
11414,Action,8666
11415,Crime,8666
11416,Fantasy,8666
11417,Drama,8667
11418,Romance,8667
11419,Crime,8670
11420,Horror,8670
11421,Mystery,8670
11422,Thriller,8670
11423,Action,8677
11424,Sci-Fi,8677
11425,Adventure,8684
11426,Drama,8684
11427,Comedy,8685
11428,Drama,8685
11429,Comedy,8690
11430,Drama,8690
11431,Sci-Fi,8690
11432,War,8690
11433,Comedy,8695
11434,Comedy,8711
11435,Comedy,8712
11436,Romance,8712
11437,Adventure,8713
11438,Children,8713
11439,Fantasy,8713
11440,Musical,8713
11441,Drama,8714
11442,Musical,8714
11443,Drama,8718
11444,Comedy,8720
11445,Drama,8724
11446,War,8724
11447,Drama,8727
11448,Action,8730
11449,Drama,8730
11450,War,8730
11451,Comedy,8738
11452,Drama,8738
11453,Musical,8738
11454,Romance,8738
11455,Adventure,8743
11456,Fantasy,8743
11457,Sci-Fi,8743
11458,Comedy,8748
11459,Documentary,8753
11460,Drama,8754
11461,Documentary,8755
11462,Crime,8771
11463,Mystery,8771
11464,Thriller,8771
11465,Drama,8772
11466,Thriller,8772
11467,Crime,8773
11468,Mystery,8773
11469,Thriller,8773
11470,Mystery,8774
11471,Crime,8778
11472,Mystery,8778
11473,Thriller,8781
11474,Action,8782
11475,Adventure,8782
11476,Fantasy,8782
11477,Sci-Fi,8782
11478,Drama,8783
11479,Mystery,8783
11480,Thriller,8783
11481,Comedy,8784
11482,Drama,8784
11483,Romance,8784
11484,Action,8795
11485,Adventure,8795
11486,Drama,8795
11487,War,8795
11488,Comedy,8796
11489,Musical,8796
11490,Action,8798
11491,Crime,8798
11492,Drama,8798
11493,Thriller,8798
11494,Comedy,8799
11495,Romance,8799
11496,Romance,8800
11497,Sci-Fi,8800
11498,Drama,8804
11499,Adventure,8807
11500,Comedy,8807
11501,Comedy,8808
11502,Romance,8808
11503,Comedy,8809
11504,Romance,8809
11505,Action,8810
11506,Horror,8810
11507,Sci-Fi,8810
11508,Thriller,8810
11509,Drama,8813
11510,Comedy,8814
11511,Horror,8815
11512,Thriller,8815
11513,Comedy,8827
11514,Documentary,8827
11515,Adventure,8830
11516,Drama,8830
11517,Horror,8830
11518,Sci-Fi,8830
11519,Thriller,8830
11520,Crime,8831
11521,Thriller,8831
11522,Action,8832
11523,Adventure,8832
11524,Drama,8832
11525,Drama,8833
11526,Romance,8833
11527,Drama,8835
11528,Thriller,8835
11529,Drama,8836
11530,Romance,8836
11531,Thriller,8836
11532,Drama,8838
11533,Romance,8838
11534,Drama,8840
11535,Drama,8844
11536,Drama,8848
11537,Action,8860
11538,Crime,8860
11539,Drama,8860
11540,Mystery,8860
11541,Thriller,8860
11542,Action,8861
11543,Horror,8861
11544,Sci-Fi,8861
11545,Thriller,8861
11546,Comedy,8864
11547,Drama,8864
11548,Action,8865
11549,Adventure,8865
11550,Sci-Fi,8865
11551,Comedy,8866
11552,Romance,8866
11553,Comedy,8869
11554,Romance,8869
11555,Drama,8870
11556,Mystery,8870
11557,Sci-Fi,8870
11558,Thriller,8870
11559,Adventure,8873
11560,Drama,8873
11561,Comedy,8874
11562,Horror,8874
11563,Drama,8875
11564,Crime,8879
11565,Mystery,8879
11566,Thriller,8879
11567,Drama,8880
11568,Action,8894
11569,Drama,8894
11570,Horror,8894
11571,Thriller,8894
11572,Adventure,8905
11573,Drama,8905
11574,Horror,8906
11575,Animation,8907
11576,Children,8907
11577,Comedy,8907
11578,Action,8908
11579,Drama,8908
11580,Thriller,8908
11581,Comedy,8910
11582,Romance,8911
11583,Action,8912
11584,Comedy,8912
11585,Drama,8914
11586,Sci-Fi,8914
11587,Drama,8915
11588,Comedy,8916
11589,Romance,8916
11590,Action,8917
11591,Adventure,8917
11592,Animation,8917
11593,Comedy,8917
11594,Comedy,8918
11595,Crime,8918
11596,Drama,8918
11597,Comedy,8919
11598,Drama,8919
11599,Fantasy,8919
11600,Romance,8919
11601,Drama,8920
11602,Drama,8921
11603,Romance,8921
11604,Comedy,8928
11605,Horror,8928
11606,Comedy,8933
11607,Drama,8933
11608,Animation,8934
11609,Children,8934
11610,Comedy,8934
11611,Action,8937
11612,Drama,8937
11613,Documentary,8938
11614,Sci-Fi,8939
11615,Thriller,8939
11616,Comedy,8943
11617,Drama,8943
11618,Comedy,8946
11619,Horror,8947
11620,Mystery,8947
11621,Thriller,8947
11622,Comedy,8948
11623,Drama,8948
11624,Romance,8948
11625,Comedy,8949
11626,Drama,8949
11627,Romance,8949
11628,Drama,8950
11629,Mystery,8950
11630,Thriller,8950
11631,Drama,8951
11632,Drama,8952
11633,Documentary,8954
11634,Crime,8955
11635,Drama,8955
11636,Thriller,8955
11637,Horror,8957
11638,Mystery,8957
11639,Thriller,8957
11640,Drama,8958
11641,Drama,8959
11642,Mystery,8959
11643,Action,8961
11644,Adventure,8961
11645,Animation,8961
11646,Children,8961
11647,Comedy,8961
11648,Drama,8964
11649,Adventure,8965
11650,Animation,8965
11651,Children,8965
11652,Fantasy,8965
11653,IMAX,8965
11654,Drama,8966
11655,Comedy,8967
11656,Horror,8967
11657,Action,8968
11658,Adventure,8968
11659,Comedy,8968
11660,Crime,8968
11661,Thriller,8968
11662,Comedy,8969
11663,Drama,8969
11664,Romance,8969
11665,Drama,8970
11666,Action,8972
11667,Adventure,8972
11668,Drama,8972
11669,Mystery,8972
11670,Thriller,8972
11671,Drama,8973
11672,Thriller,8973
11673,Adventure,8974
11674,Animation,8974
11675,Children,8974
11676,Comedy,8974
11677,Action,8977
11678,Adventure,8977
11679,Drama,8977
11680,War,8977
11681,Children,8978
11682,Comedy,8978
11683,Documentary,8979
11684,Drama,8981
11685,Romance,8981
11686,Drama,8982
11687,Action,8983
11688,Drama,8983
11689,Romance,8983
11690,Action,8984
11691,Comedy,8984
11692,Crime,8984
11693,Thriller,8984
11694,Action,8985
11695,Fantasy,8985
11696,Horror,8985
11697,Thriller,8985
11698,Documentary,8987
11699,Comedy,8989
11700,Musical,8989
11701,Documentary,8998
11702,Adventure,9004
11703,Children,9004
11704,Sci-Fi,9004
11705,Drama,9005
11706,Mystery,9005
11707,Sci-Fi,9005
11708,Horror,9008
11709,Sci-Fi,9008
11710,Drama,9010
11711,Romance,9010
11712,Documentary,9018
11713,War,9018
11714,Drama,25746
11715,Horror,25746
11716,Comedy,25750
11717,Fantasy,25750
11718,Romance,25750
11719,Comedy,25752
11720,Drama,25753
11721,Drama,25757
11722,Musical,25757
11723,Romance,25757
11724,Comedy,25769
11725,Romance,25769
11726,Fantasy,25771
11727,Crime,25773
11728,Drama,25773
11729,Comedy,25782
11730,Crime,25788
11731,Drama,25788
11732,Comedy,25795
11733,Drama,25795
11734,Romance,25795
11735,Musical,25797
11736,Comedy,25805
11737,Drama,25805
11738,Romance,25805
11739,Drama,25825
11740,Film-Noir,25825
11741,Comedy,25826
11742,Romance,25826
11743,Comedy,25827
11744,Romance,25827
11745,Drama,25833
11746,Romance,25833
11747,Adventure,25834
11748,Drama,25834
11749,Drama,25841
11750,Comedy,25850
11751,Drama,25850
11752,Romance,25850
11753,Drama,25856
11754,Romance,25856
11755,Drama,25865
11756,Film-Noir,25865
11757,Comedy,25870
11758,Fantasy,25870
11759,Romance,25870
11760,Drama,25886
11761,Romance,25886
11762,Comedy,25887
11763,Drama,25887
11764,Drama,25898
11765,Comedy,25905
11766,Romance,25905
11767,Drama,25906
11768,Romance,25906
11769,Drama,25923
11770,Drama,25927
11771,Film-Noir,25927
11772,Thriller,25927
11773,Musical,25937
11774,Romance,25937
11775,Drama,25940
11776,Film-Noir,25940
11777,Mystery,25940
11778,Action,25946
11779,Adventure,25946
11780,Drama,25946
11781,Romance,25946
11782,Comedy,25947
11783,Comedy,25952
11784,Drama,25952
11785,Comedy,25959
11786,Musical,25959
11787,Romance,25959
11788,Western,25959
11789,Action,25962
11790,Adventure,25962
11791,Romance,25962
11792,Crime,25963
11793,Drama,25963
11794,Drama,25996
11795,Musical,25996
11796,Drama,25999
11797,Crime,26002
11798,Drama,26002
11799,Mystery,26002
11800,Thriller,26002
11801,Crime,26003
11802,Documentary,26003
11803,War,26003
11804,Comedy,26038
11805,Romance,26038
11806,Drama,26048
11807,War,26048
11808,Crime,26052
11809,Drama,26052
11810,Drama,26059
11811,Drama,26073
11812,War,26073
11813,Drama,26078
11814,Drama,26082
11815,Children,26084
11816,Comedy,26084
11817,Musical,26084
11818,Romance,26084
11819,Comedy,26095
11820,Drama,26095
11821,War,26095
11822,Horror,26116
11823,Thriller,26116
11824,Drama,26122
11825,Horror,26122
11826,War,26122
11827,Sci-Fi,26124
11828,Drama,26131
11829,War,26131
11830,Animation,26133
11831,Children,26133
11832,Comedy,26133
11833,Adventure,26142
11834,War,26142
11835,Western,26142
11836,Comedy,26147
11837,Drama,26147
11838,Romance,26147
11839,Drama,26150
11840,War,26150
11841,Crime,26151
11842,Drama,26151
11843,Action,26152
11844,Adventure,26152
11845,Comedy,26152
11846,Comedy,26158
11847,Drama,26158
11848,War,26158
11849,Action,26159
11850,Crime,26159
11851,Drama,26159
11852,Action,26169
11853,Crime,26169
11854,Drama,26169
11855,Comedy,26171
11856,Action,26172
11857,Crime,26172
11858,Drama,26172
11859,Thriller,26172
11860,Documentary,26176
11861,Drama,26176
11862,Action,26183
11863,Adventure,26183
11864,Animation,26183
11865,Children,26183
11866,Comedy,26183
11867,Action,26184
11868,Adventure,26184
11869,Comedy,26184
11870,Crime,26184
11871,Thriller,26184
11872,Documentary,26195
11873,Musical,26195
11874,Children,26198
11875,Comedy,26198
11876,Comedy,26225
11877,Romance,26225
11878,Crime,26231
11879,Drama,26231
11880,Thriller,26231
11881,Action,26236
11882,Adventure,26236
11883,Comedy,26236
11884,Drama,26236
11885,Romance,26236
11886,War,26236
11887,Drama,26237
11888,Romance,26237
11889,Action,26242
11890,Mystery,26242
11891,Thriller,26242
11892,Comedy,26249
11893,Western,26249
11894,Fantasy,26258
11895,Western,26258
11896,Adventure,26265
11897,Comedy,26265
11898,Horror,26265
11899,Romance,26265
11900,Crime,26283
11901,Drama,26283
11902,Thriller,26283
11903,Comedy,26285
11904,Sci-Fi,26285
11905,Thriller,26285
11906,Horror,26303
11907,Thriller,26303
11908,Drama,26308
11909,Romance,26308
11910,Comedy,26313
11911,Drama,26313
11912,Drama,26317
11913,Romance,26317
11914,Action,26322
11915,Crime,26322
11916,Drama,26322
11917,Drama,26326
11918,Action,26340
11919,Adventure,26340
11920,Animation,26340
11921,Children,26340
11922,Comedy,26340
11923,Fantasy,26340
11924,Action,26344
11925,Crime,26344
11926,Drama,26344
11927,Thriller,26344
11928,Comedy,26347
11929,Drama,26347
11930,Romance,26347
11931,Drama,26350
11932,Horror,26357
11933,Thriller,26357
11934,Drama,26359
11935,War,26359
11936,Sci-Fi,26365
11937,Thriller,26365
11938,Documentary,26366
11939,Action,26375
11940,Comedy,26375
11941,Crime,26375
11942,Comedy,26386
11943,Thriller,26386
11944,Drama,26391
11945,Musical,26391
11946,Romance,26391
11947,Drama,26394
11948,Romance,26394
11949,Action,26399
11950,Action,26401
11951,Drama,26401
11952,Horror,26409
11953,Sci-Fi,26409
11954,Action,26413
11955,Comedy,26413
11956,Comedy,26422
11957,Drama,26422
11958,Musical,26422
11959,Comedy,26429
11960,Horror,26429
11961,Romance,26429
11962,Adventure,26444
11963,Comedy,26444
11964,Sci-Fi,26444
11965,Drama,26453
11966,Mystery,26453
11967,Action,26464
11968,Crime,26464
11969,Drama,26464
11970,Drama,26467
11971,Sci-Fi,26467
11972,Comedy,26471
11973,Documentary,26471
11974,Adventure,26472
11975,Drama,26472
11976,Fantasy,26492
11977,Horror,26492
11978,Sci-Fi,26492
11979,Thriller,26492
11980,Drama,26498
11981,Action,26504
11982,Adventure,26504
11983,Children,26504
11984,Crime,26504
11985,Mystery,26504
11986,Thriller,26504
11987,Adventure,26510
11988,Children,26510
11989,Fantasy,26510
11990,Sci-Fi,26510
11991,Horror,26523
11992,Thriller,26523
11993,Documentary,26524
11994,Comedy,26527
11995,Drama,26527
11996,Children,26528
11997,Drama,26528
11998,Drama,26539
11999,Adventure,26542
12000,Children,26542
12001,Fantasy,26542
12002,Sci-Fi,26542
12003,Action,26547
12004,Comedy,26547
12005,Crime,26547
12006,Thriller,26547
12007,Drama,26554
12008,Mystery,26554
12009,Sci-Fi,26554
12010,Comedy,26555
12011,Drama,26562
12012,Drama,26564
12013,Musical,26564
12014,Comedy,26567
12015,Drama,26578
12016,Crime,26585
12017,Drama,26585
12018,Thriller,26585
12019,Crime,26587
12020,Drama,26587
12021,Romance,26587
12022,Action,26590
12023,Adventure,26590
12024,Animation,26590
12025,Children,26590
12026,Fantasy,26590
12027,Sci-Fi,26590
12028,Action,26593
12029,Comedy,26593
12030,Sci-Fi,26593
12031,Comedy,26599
12032,Drama,26599
12033,Romance,26599
12034,Fantasy,26603
12035,Horror,26603
12036,Sci-Fi,26603
12037,Thriller,26603
12038,Action,26606
12039,Fantasy,26606
12040,Horror,26606
12041,Romance,26606
12042,Crime,26612
12043,Drama,26612
12044,Thriller,26612
12045,Action,26614
12046,Adventure,26614
12047,Drama,26614
12048,Mystery,26614
12049,Thriller,26614
12050,Drama,26622
12051,Comedy,26629
12052,Horror,26629
12053,Sci-Fi,26629
12054,Musical,26630
12055,Animation,26631
12056,Fantasy,26631
12057,Mystery,26631
12058,Comedy,26645
12059,Adventure,26649
12060,Drama,26649
12061,Western,26649
12062,Adventure,26662
12063,Animation,26662
12064,Children,26662
12065,Drama,26662
12066,Fantasy,26662
12067,Comedy,26676
12068,Comedy,26680
12069,Musical,26680
12070,Romance,26680
12071,Action,26681
12072,Drama,26681
12073,War,26681
12074,Comedy,26686
12075,Fantasy,26686
12076,Drama,26693
12077,Fantasy,26693
12078,Horror,26693
12079,Mystery,26693
12080,Thriller,26693
12081,Drama,26694
12082,Drama,26695
12083,Action,26696
12084,Comedy,26700
12085,Crime,26700
12086,Action,26701
12087,Animation,26701
12088,Crime,26701
12089,Drama,26701
12090,Film-Noir,26701
12091,Mystery,26701
12092,Sci-Fi,26701
12093,Thriller,26701
12094,Crime,26704
12095,Drama,26704
12096,Thriller,26704
12097,Documentary,26712
12098,Drama,26713
12099,Romance,26713
12100,Drama,26717
12101,Horror,26717
12102,Comedy,26726
12103,Documentary,26729
12104,Comedy,26732
12105,Action,26736
12106,Crime,26736
12107,Thriller,26736
12108,Comedy,26741
12109,Fantasy,26741
12110,Romance,26741
12111,Animation,26743
12112,Drama,26743
12113,Comedy,26745
12114,Drama,26745
12115,Romance,26745
12116,Adventure,26750
12117,Drama,26750
12118,Western,26750
12119,Crime,26761
12120,Drama,26761
12121,Mystery,26761
12122,Romance,26761
12123,Thriller,26761
12124,Action,26764
12125,Fantasy,26764
12126,Sci-Fi,26764
12127,Thriller,26764
12128,War,26764
12129,Action,26765
12130,Comedy,26765
12131,Romance,26765
12132,Adventure,26776
12133,Animation,26776
12134,Comedy,26776
12135,Fantasy,26776
12136,Romance,26776
12137,Drama,26777
12138,Comedy,26778
12139,Drama,26782
12140,Musical,26782
12141,Drama,26791
12142,Romance,26791
12143,Thriller,26791
12144,War,26791
12145,Action,26792
12146,Adventure,26792
12147,Children,26792
12148,Comedy,26792
12149,Drama,26796
12150,Romance,26796
12151,Documentary,26797
12152,Drama,26810
12153,Drama,26812
12154,Action,26819
12155,Sci-Fi,26819
12156,Action,26828
12157,Children,26828
12158,Comedy,26828
12159,Comedy,26838
12160,Drama,26838
12161,Action,26840
12162,Comedy,26840
12163,Crime,26840
12164,Drama,26840
12165,Adventure,26849
12166,Drama,26849
12167,Fantasy,26849
12168,Horror,26849
12169,Sci-Fi,26849
12170,Action,26854
12171,Crime,26854
12172,Horror,26854
12173,Comedy,26861
12174,Sci-Fi,26861
12175,Action,26865
12176,Drama,26865
12177,Comedy,26870
12178,Comedy,26871
12179,Romance,26871
12180,Crime,26875
12181,Film-Noir,26875
12182,Mystery,26875
12183,Thriller,26875
12184,Drama,26887
12185,Fantasy,26887
12186,Horror,26887
12187,Mystery,26887
12188,Sci-Fi,26887
12189,Thriller,26887
12190,Comedy,26900
12191,Drama,26900
12192,Adventure,26901
12193,Western,26901
12194,Animation,26903
12195,Drama,26903
12196,Romance,26903
12197,Action,26913
12198,Animation,26913
12199,Comedy,26928
12200,Drama,26928
12201,Romance,26928
12202,Comedy,26940
12203,Crime,26947
12204,Thriller,26947
12205,Romance,26958
12206,Drama,26965
12207,Thriller,26965
12208,Drama,26974
12209,Action,26985
12210,Sci-Fi,26985
12211,Adventure,26999
12212,Animation,26999
12213,Children,26999
12214,Musical,26999
12215,Romance,26999
12216,Action,27002
12217,Documentary,27002
12218,Drama,27002
12219,Thriller,27002
12220,Action,27003
12221,Horror,27003
12222,Sci-Fi,27003
12223,Drama,27006
12224,Comedy,27008
12225,Crime,27008
12226,Horror,27008
12227,Drama,27020
12228,Romance,27020
12229,Action,27022
12230,Crime,27022
12231,Thriller,27022
12232,Action,27032
12233,Adventure,27032
12234,Comedy,27032
12235,Sci-Fi,27032
12236,Thriller,27032
12237,Action,27036
12238,Adventure,27036
12239,Drama,27036
12240,Fantasy,27036
12241,Romance,27036
12242,Sci-Fi,27074
12243,Children,27075
12244,Comedy,27075
